itemId,itemName,itemKind,itemTypeKey,itemType,craftType,craftLevel,equipLevel,recipeBook,slot,slotGridType,slotGridCols,groupKind,groupId,groupName,itemsCount,crystalByAlchemy,materialsJson,slotGridJson,jobsJson,equipableType
武器鍛冶_メタルウィング,メタルウィング,武器,,ブーメラン,武器鍛冶,33.0,60.0,メタルウィング作成法,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_メタルウィング,メタルウィング,1,,"[{""name"": ""ひかりの石"", ""qty"": 15}, {""name"": ""よごれたほうたい"", ""qty"": 10}, {""name"": ""メタルのカケラ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 12}]","[[""110-116"", null, ""120-130""], [null, ""170-183"", null], [""110-116"", null, ""120-130""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_メテオエッジ,メテオエッジ,武器,,ブーメラン,武器鍛冶,35.0,65.0,メテオエッジの設計図,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_メテオエッジ,メテオエッジ,1,,"[{""name"": ""ほしのカケラ"", ""qty"": 40}, {""name"": ""かぜきりのはね"", ""qty"": 1}, {""name"": ""いかずちのたま"", ""qty"": 1}, {""name"": ""パープルオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""110-123"", null, ""172-181""], [null, ""130-136"", null], [""130-136"", null, ""172-181""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_聖王のブメラン,聖王のブーメラン,武器,,ブーメラン,武器鍛冶,36.0,70.0,聖王のブーメランの壁画,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_聖王のブメラン,聖王のブーメラン,1,,"[{""name"": ""マデュライト"", ""qty"": 5}, {""name"": ""黄金の飾りブーメラン"", ""qty"": 1}, {""name"": ""スライムゼリー"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""100-106"", null, ""150-162""], [null, ""200-207"", null], [""150-162"", null, ""100-106""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ブルファルコン,ブルーファルコン,武器,,ブーメラン,武器鍛冶,37.0,75.0,ブルーファルコンの伝説,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_ブルファルコン,ブルーファルコン,1,,"[{""name"": ""メタルのカケラ"", ""qty"": 2}, {""name"": ""するどいツメ"", ""qty"": 20}, {""name"": ""かぜきりのはね"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}]","[[""105-111"", null, ""140-152""], [null, ""210-217"", null], [""105-111"", null, ""140-152""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ダクスタ,ダークスター,武器,,ブーメラン,武器鍛冶,39.0,80.0,暗黒星雲の秘密,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_ダクスタ,ダークスター,1,,"[{""name"": ""マデュライト"", ""qty"": 15}, {""name"": ""ほしのカケラ"", ""qty"": 30}, {""name"": ""暗黒の樹木"", ""qty"": 10}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""133-139"", null, ""160-171""], [null, ""191-200"", null], [""160-171"", null, ""133-139""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_トライチャクラム,トライチャクラム,武器,,ブーメラン,武器鍛冶,38.0,80.0,チャクラム式魔術教本,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_トライチャクラム,トライチャクラム,1,,"[{""name"": ""マデュライト石"", ""qty"": 15}, {""name"": ""せいれいせき"", ""qty"": 1}, {""name"": ""なないろのまゆ"", ""qty"": 30}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 10}]","[[""118-124"", null, ""118-124""], [null, ""230-239"", null], [""145-156"", null, ""145-156""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_妖鳥のくちばし,妖鳥のくちばし,武器,,ブーメラン,武器鍛冶,40.0,85.0,妖鳥小噺,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_妖鳥のくちばし,妖鳥のくちばし,1,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 3}, {""name"": ""あやかしそう"", ""qty"": 10}, {""name"": ""幻獣のホネ"", ""qty"": 1}, {""name"": ""虹色のオーブ"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""170-181"", null, ""170-181""], [null, ""210-219"", null], [""143-149"", null, ""143-149""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ビナスエッジ,ビーナスエッジ,武器,,ブーメラン,武器鍛冶,41.0,90.0,ビーナスのほほえみ,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_ビナスエッジ,ビーナスエッジ,1,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 5}, {""name"": ""せいれいせき"", ""qty"": 1}, {""name"": ""せいじゃのはい"", ""qty"": 10}, {""name"": ""アモールの水"", ""qty"": 30}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""120-126"", null, ""170-182""], [null, ""220-227"", null], [""120-126"", null, ""170-182""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_黒曜のマンダラ,黒曜のマンダラ,武器,,ブーメラン,武器鍛冶,42.0,93.0,黒密教の秘伝,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_黒曜のマンダラ,黒曜のマンダラ,1,,"[{""name"": ""ナドラダイト鉱石"", ""qty"": 5}, {""name"": ""ナイトメアリーフ"", ""qty"": 1}, {""name"": ""緑の宝石"", ""qty"": 10}, {""name"": ""まりょくの土"", ""qty"": 30}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""150-156"", null, ""186-198""], [null, ""252-259"", null], [""186-198"", null, ""150-156""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_エンジェルウィング,エンジェルウィング,武器,,ブーメラン,武器鍛冶,43.0,96.0,わかるエンジェル早詠み術,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_エンジェルウィング,エンジェルウィング,1,,"[{""name"": ""アステライト鉱石"", ""qty"": 5}, {""name"": ""さえずりのみつ"", ""qty"": 20}, {""name"": ""天使のソーマ"", ""qty"": 5}, {""name"": ""かぜきりのはね"", ""qty"": 1}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""133-139"", null, ""187-198""], [null, ""240-249"", null], [""187-198"", null, ""133-139""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_アカシックウィング,アカシックウィング,武器,,ブーメラン,武器鍛冶,44.0,99.0,図解・虚空を翔る翼,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_アカシックウィング,アカシックウィング,1,,"[{""name"": ""アステライト鉱石"", ""qty"": 5}, {""name"": ""烈風石"", ""qty"": 1}, {""name"": ""ゴールドストーン"", ""qty"": 10}, {""name"": ""プラチナこうせき"", ""qty"": 15}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""220-226"", null, ""192-202""], [null, ""220-226"", null], [""190-200"", null, ""190-200""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ステラツイスタ,ステラツイスター,武器,,ブーメラン,武器鍛冶,45.0,100.0,ステラレポート,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_ステラツイスタ,ステラツイスター,1,,"[{""name"": ""アステライト鉱石"", ""qty"": 10}, {""name"": ""ほしのカケラ"", ""qty"": 30}, {""name"": ""黄金の飾りブーメラン"", ""qty"": 1}, {""name"": ""よるのとばり"", ""qty"": 10}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""196-205"", null, ""190-200""], [null, ""232-240"", null], [""220-228"", null, ""196-204""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ドラゴンウィング,ドラゴンウィング,武器,,ブーメラン,武器鍛冶,60.0,105.0,竜の翼に乗って,ブーメラン,,,weapon_single,武器鍛冶_ドラゴンウィング,ドラゴンウィング,1,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""烈風石"", ""qty"": 1}, {""name"": ""幻獣の皮"", ""qty"": 5}, {""name"": ""こうもりのはね"", ""qty"": 10}, {""name"": ""ようせいのひだね"", ""qty"": 5}]",,"[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_希水晶のブメラン,希水晶のブーメラン,武器,,ブーメラン,武器鍛冶,65.0,108.0,希水な水晶の伝承,ブーメラン,,,weapon_single,武器鍛冶_希水晶のブメラン,希水晶のブーメラン,1,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""たそがれゴケ"", ""qty"": 2}, {""name"": ""ときのすいしょう"", ""qty"": 5}, {""name"": ""黄色の宝石"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 5}]",,"[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ファルコンウィング,ファルコンウィング,武器,,ブーメラン,武器鍛冶,65.0,110.0,ハヤブサ観察日記,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_ファルコンウィング,ファルコンウィング,1,,"[{""name"": ""デモニウム鉱石"", ""qty"": 5}, {""name"": ""まじゅうの皮"", ""qty"": 1}, {""name"": ""大地の羽毛"", ""qty"": 1}, {""name"": ""レッドベリー"", ""qty"": 5}, {""name"": ""ようせいのひだね"", ""qty"": 5}]","[[""170-178"", null, ""200-208""], [null, ""220-230"", null], [""200-208"", null, ""170-178""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_輝天のブメラン,輝天のブーメラン,武器,,ブーメラン,武器鍛冶,65.0,115.0,手数を増やすコツ,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_輝天のブメラン,輝天のブーメラン,1,,"[{""name"": ""フォレース鉱石"", ""qty"": 30}, {""name"": ""大地の羽毛"", ""qty"": 10}, {""name"": ""せいれいせき"", ""qty"": 3}, {""name"": ""黄金の飾りブーメラン"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 6}]","[[""130-138"", null, ""170-177""], [null, ""290-300"", null], [""170-177"", null, ""130-138""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ゴッドスロウ,ゴッドスロウ,武器,,ブーメラン,武器鍛冶,70.0,118.0,神の一投,ブーメラン,3x3,3.0,weapon_single,武器鍛冶_ゴッドスロウ,ゴッドスロウ,1,,"[{""name"": ""フォレース鉱石"", ""qty"": 30}, {""name"": ""純白の結晶"", ""qty"": 3}, {""name"": ""幻獣のホネ"", ""qty"": 5}, {""name"": ""黄金の飾りブーメラン"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 7}]","[[""230-238"", null, ""140-148""], [null, ""230-238"", null], [""230-238"", null, ""140-148""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_セラスエッジ,セーラスエッジ,武器,,ブーメラン,武器鍛冶,70.0,120.0,神光放つブーメランの書,ブーメラン,,,weapon_single,武器鍛冶_セラスエッジ,セーラスエッジ,1,,"[{""name"": ""フォレース鉱石"", ""qty"": 30}, {""name"": ""風竜の羽毛"", ""qty"": 5}, {""name"": ""ラベンダースズラン"", ""qty"": 10}, {""name"": ""かぜきりのはね"", ""qty"": 5}, {""name"": ""超ようせいのひだね"", ""qty"": 8}]",,"[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_フォリンスタ,フォーリンスター,武器,,ブーメラン,武器鍛冶,75.0,125.0,流星の軌跡,ブーメラン,,,weapon_single,武器鍛冶_フォリンスタ,フォーリンスター,1,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 30}, {""name"": ""水竜のうろこ"", ""qty"": 3}, {""name"": ""つきのめぐみ"", ""qty"": 30}, {""name"": ""黄金の飾りブーメラン"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 8}]",,"[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_ピスケスエッジ,ピスケスエッジ,武器,,ブーメラン,武器鍛冶,75.0,130.0,レシピ入手方法,ブーメラン,ブーメラン,2,weapon_single,武器鍛冶_ピスケスエッジ,ピスケスエッジ,1,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 30}, {""name"": ""水竜のうろこ"", ""qty"": 10}, {""name"": ""大きなうろこ"", ""qty"": 30}, {""name"": ""黄金の飾りブーメラン"", ""qty"": 1}, {""name"": ""超ようせいのひだね"", ""qty"": 8}]","[[""200-208"",""260-268""],["""",""130-138""],[""180-188"",""240-248""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
武器鍛冶_クリスタライト,クリスターライト,武器,,ブーメラン,武器鍛冶,75.0,132.0,結晶の観察記録,ブーメラン,,,weapon_single,武器鍛冶_クリスタライト,クリスターライト,1,,"[{""name"": ""ゼーラズマ鉱石"", ""qty"": 30}, {""name"": ""トガリアのしずく"", ""qty"": 6}, {""name"": ""氷のけっしょう"", ""qty"": 18}, {""name"": ""こんじきの雲"", ""qty"": 3}, {""name"": ""超ようせいのひだね"", ""qty"": 9}]",,"[""レンジャー"", ""賢者"", ""どうぐ使い"", ""遊び人"", ""旅芸人"", ""海賊"", ""隠者""]",ブーメラン
wood_987c46e633,青竹の弓,武器,,弓,木工,2.0,1.0,はじめての木工術,弓,2x3_hole,2.0,weapon_single,wood_987c46e633,青竹の弓,1,,"[{""name"": ""やわらかい枝"", ""qty"": 1}]","[[""22"", ""22""], [""33"", """"], [""22"", ""22""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
wood_e710efab6e,古木の弓,武器,,弓,木工,6.0,7.0,あなたと私の弓作り,弓,2x3_hole,2.0,weapon_single,wood_e710efab6e,古木の弓,1,,"[{""name"": ""やわらかい枝"", ""qty"": 1}, {""name"": ""サバンナウッド"", ""qty"": 1}]","[[""33"", ""33""], [""22"", """"], [""33"", ""33""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
wood_de7c65ce23,若木の弓,武器,,弓,木工,4.0,7.0,あなたと私の弓作り,弓,2x3_hole,2.0,weapon_single,wood_de7c65ce23,若木の弓,1,,"[{""name"": ""やわらかい枝"", ""qty"": 1}, {""name"": ""じょうぶな枝"", ""qty"": 1}]","[[""33"", ""22""], [""22"", """"], [""33"", ""22""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
wood_9660c53a69,したんの弓,武器,,弓,木工,9.0,14.0,あなたと私の弓作り,弓,2x3_hole,2.0,weapon_single,wood_9660c53a69,したんの弓,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""やわらかい枝"", ""qty"": 1}]","[[""45"", ""33""], [""45"", """"], [""45"", ""33""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
wood_71fea50d42,ロングボウ,武器,,弓,木工,8.0,14.0,あなたと私の弓作り,弓,2x3_hole,2.0,weapon_single,wood_71fea50d42,ロングボウ,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""小さなホネ"", ""qty"": 1}]","[[""33"", ""33""], [""45"", """"], [""33"", ""33""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
wood_dc7bc31c55,かりうどの弓,武器,,弓,木工,11.0,21.0,あなたと私の弓作り,弓,2x3_hole,2.0,weapon_single,wood_dc7bc31c55,かりうどの弓,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 2}, {""name"": ""けものの皮"", ""qty"": 1}]","[[""55"", ""33""], [""45"", """"], [""55"", ""33""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
木工_こあくまの弓,こあくまの弓,武器,,弓,木工,13.0,21.0,こあくまの弓の本,弓,2x3_hole,2.0,weapon_single,木工_こあくまの弓,こあくまの弓,1,,"[{""name"": ""じょうぶな枝"", ""qty"": 1}, {""name"": ""あやかしそう"", ""qty"": 1}]","[[""45"", ""60""], [""33"", """"], [""60"", ""45""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
木工_かぜきりの弓,かぜきりの弓,武器,,弓,木工,17.0,28.0,かぜきりの弓の書,弓,2x3_hole,2.0,weapon_single,木工_かぜきりの弓,かぜきりの弓,1,,"[{""name"": ""しなやかな枝"", ""qty"": 1}, {""name"": ""しおかぜ草"", ""qty"": 1}, {""name"": ""やわらかい枝"", ""qty"": 1}]","[[""66"", ""49""], [""82"", """"], [""66"", ""49""]]","[""レンジャー"", ""賢者"", ""どうぐ使い"", ""占い師"", ""デスマスター"", ""海賊"", ""竜術士"", ""隠者"", ""魔法戦士(スキル)""]",弓
